Accuracy,ROC AUC,PR AUC,F1,MCC,Sensitivity,Specificity,Balanced Accuracy,Brier Score,Confusion Matrix,TP,TN,FP,FN,Fold,Threshold
0.868421052631579,0.9603815113719736,0.9764737114390564,0.9038461538461539,0.7350033231608353,1.0,0.6551724137931034,0.8275862068965517,0.08212930319046739,"[[19 10]
 [ 0 47]]",47,19,10,0,1,0.32
0.9473684210526315,0.9910714285714286,0.9948334816142232,0.9583333333333334,0.8869047619047619,0.9583333333333334,0.9285714285714286,0.9434523809523809,0.045114453572669695,"[[26  2]
 [ 2 46]]",46,26,2,2,2,0.48000000000000004
0.8552631578947368,0.9471726190476191,0.9725543324664834,0.8865979381443299,0.6869354311040717,0.8958333333333334,0.7857142857142857,0.8407738095238095,0.09101588904753614,"[[22  6]
 [ 5 43]]",43,22,6,5,3,0.46
0.9342105263157895,0.9873511904761905,0.9928865629180014,0.9494949494949495,0.8586409255497579,0.9791666666666666,0.8571428571428571,0.9181547619047619,0.05180380690043054,"[[24  4]
 [ 1 47]]",47,24,4,1,4,0.32
0.9078947368421053,0.9494047619047619,0.9622431543135269,0.9263157894736842,0.803861692404216,0.9166666666666666,0.8928571428571429,0.9047619047619048,0.0823687121386613,"[[25  3]
 [ 4 44]]",44,25,3,4,5,0.54
