analysis,dataset,model,seed,fold,primary_metric,best_params_json,threshold,train_n,test_n,train_positive,train_negative,test_positive,test_negative,train_groups,test_groups,tn,fp,fn,tp,elapsed_seconds_model_seed,ROC_AUC,PR_AUC,F1,MCC,Sensitivity,Specificity,Balanced_Acc,Brier
main_nested_cv,Dataset1_Urinalysis,xgboost,2,2,ROC_AUC,"{""clf__colsample_bytree"": 0.7, ""clf__learning_rate"": 0.02410905939122425, ""clf__max_depth"": 6, ""clf__min_child_weight"": 1, ""clf__n_estimators"": 600, ""clf__reg_lambda"": 0.5, ""clf__subsample"": 0.85}",0.6859287816286087,304,76,191,113,48,28,,,22,6,7,41,50.17788600921631,0.9270833333333334,0.9464159398554977,0.8631578947368421,0.6354053818636266,0.8541666666666666,0.7857142857142857,0.8199404761904762,0.0988464211660811
main_nested_cv,Dataset1_Urinalysis,xgboost,2,3,ROC_AUC,"{""clf__colsample_bytree"": 0.7, ""clf__learning_rate"": 0.02410905939122425, ""clf__max_depth"": 6, ""clf__min_child_weight"": 1, ""clf__n_estimators"": 600, ""clf__reg_lambda"": 0.5, ""clf__subsample"": 0.85}",0.4191557967662811,304,76,191,113,48,28,,,26,2,3,45,50.17788600921631,0.9918154761904763,0.9953928555191855,0.9473684210526315,0.8600137959177457,0.9375,0.9285714285714286,0.9330357142857143,0.04571933084199513
main_nested_cv,Dataset1_Urinalysis,xgboost,2,4,ROC_AUC,"{""clf__colsample_bytree"": 0.7, ""clf__learning_rate"": 0.021569850245884092, ""clf__max_depth"": 6, ""clf__min_child_weight"": 3, ""clf__n_estimators"": 600, ""clf__reg_lambda"": 0.5, ""clf__subsample"": 1.0}",0.5032759428024293,304,76,191,113,48,28,,,25,3,3,45,50.17788600921631,0.9732142857142858,0.981181374782901,0.9375,0.8303571428571429,0.9375,0.8928571428571429,0.9151785714285714,0.05617753129984693
main_nested_cv,Dataset1_Urinalysis,lightgbm,0,0,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": -1}",0.19717370941806048,304,76,192,112,47,29,,,26,3,3,44,31.923168182373047,0.9816581071166544,0.9888200773650259,0.9361702127659575,0.8327219369038885,0.9361702127659575,0.896551724137931,0.9163609684519443,0.07281248303081048
main_nested_cv,Dataset1_Urinalysis,lightgbm,0,1,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": 4}",0.19797336268368693,304,76,191,113,48,28,,,23,5,4,44,31.923168182373047,0.9568452380952381,0.9754079739242415,0.9072164948453608,0.7439300738594313,0.9166666666666666,0.8214285714285714,0.8690476190476191,0.11497824219217805
main_nested_cv,Dataset1_Urinalysis,lightgbm,0,2,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": -1}",0.32681378017856233,304,76,191,113,48,28,,,25,3,4,44,31.923168182373047,0.9732142857142857,0.9834943137192157,0.9263157894736842,0.803861692404216,0.9166666666666666,0.8928571428571429,0.9047619047619048,0.08840125431368802
main_nested_cv,Dataset1_Urinalysis,lightgbm,0,3,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 400, ""clf__max_depth"": 4}",0.9842440469258338,304,76,191,113,48,28,,,25,3,7,41,31.923168182373047,0.9360119047619048,0.9513508709959554,0.8913043478260869,0.7298485525313005,0.8541666666666666,0.8928571428571429,0.8735119047619048,0.08910165534254365
main_nested_cv,Dataset1_Urinalysis,lightgbm,0,4,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": 4}",0.013467901150058336,304,76,191,113,48,28,,,17,11,0,48,31.923168182373047,0.9828869047619048,0.9908335529390495,0.897196261682243,0.7028134398507664,1.0,0.6071428571428571,0.8035714285714286,0.060124608956764226
main_nested_cv,Dataset1_Urinalysis,lightgbm,1,0,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": -1}",0.07204175072020966,304,76,192,112,47,29,,,22,7,2,45,32.007834672927856,0.9735876742479823,0.9849287221044717,0.9090909090909091,0.7483324829083836,0.9574468085106383,0.7586206896551724,0.8580337490829053,0.08482804059667147
main_nested_cv,Dataset1_Urinalysis,lightgbm,1,1,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": -1}",0.14979381084274823,304,76,191,113,48,28,,,24,4,0,48,32.007834672927856,0.9761904761904763,0.9851029296621379,0.96,0.8894991799933215,1.0,0.8571428571428571,0.9285714285714286,0.05878741308112003
main_nested_cv,Dataset1_Urinalysis,lightgbm,1,2,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": 4}",0.16814442908764607,304,76,191,113,48,28,,,23,5,1,47,32.007834672927856,0.953125,0.9669851663190308,0.94,0.8308169424243176,0.9791666666666666,0.8214285714285714,0.9002976190476191,0.0727731293112812
main_nested_cv,Dataset1_Urinalysis,lightgbm,1,3,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": 4}",0.31451991747831826,304,76,191,113,48,28,,,25,3,4,44,32.007834672927856,0.9717261904761905,0.9821947148151069,0.9263157894736842,0.803861692404216,0.9166666666666666,0.8928571428571429,0.9047619047619048,0.0797291649303894
main_nested_cv,Dataset1_Urinalysis,lightgbm,1,4,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": -1}",0.20273642439886314,304,76,191,113,48,28,,,24,4,0,48,32.007834672927856,0.9769345238095238,0.9859286476072167,0.96,0.8894991799933215,1.0,0.8571428571428571,0.9285714285714286,0.05679153640004514
main_nested_cv,Dataset1_Urinalysis,lightgbm,2,0,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 600, ""clf__max_depth"": 4}",0.01827098614985323,304,76,192,112,47,29,,,22,7,3,44,32.32300567626953,0.9493763756419663,0.969431871578268,0.8979591836734694,0.718367967643002,0.9361702127659575,0.7586206896551724,0.8473954512105649,0.13678603296118474
main_nested_cv,Dataset1_Urinalysis,lightgbm,2,1,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": 4}",0.23585288412447022,304,76,191,113,48,28,,,25,3,3,45,32.32300567626953,0.9747023809523809,0.9854187443362864,0.9375,0.8303571428571429,0.9375,0.8928571428571429,0.9151785714285714,0.08113732980599893
main_nested_cv,Dataset1_Urinalysis,lightgbm,2,2,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": -1}",0.8244762558309704,304,76,191,113,48,28,,,22,6,6,42,32.32300567626953,0.9278273809523809,0.9374919602183757,0.875,0.6607142857142857,0.875,0.7857142857142857,0.8303571428571428,0.0990384610056866
main_nested_cv,Dataset1_Urinalysis,lightgbm,2,3,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": -1}",0.15102106531058362,304,76,191,113,48,28,,,25,3,1,47,32.32300567626953,0.9806547619047619,0.9891916792049656,0.9591836734693877,0.8866583353597955,0.9791666666666666,0.8928571428571429,0.9360119047619048,0.05605153365952845
main_nested_cv,Dataset1_Urinalysis,lightgbm,2,4,ROC_AUC,"{""clf__num_leaves"": 15, ""clf__n_estimators"": 200, ""clf__max_depth"": 4}",0.13501198593926023,304,76,191,113,48,28,,,23,5,0,48,32.32300567626953,0.972470238095238,0.9829739673504525,0.9504950495049505,0.8625168461966675,1.0,0.8214285714285714,0.9107142857142857,0.06363063199320958
main_nested_cv,Dataset1_Urinalysis,catboost,0,0,ROC_AUC,"{""clf__learning_rate"": 0.05, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 400, ""clf__depth"": 4}",0.34325828240845235,304,76,192,112,47,29,,,24,5,1,46,515.9511063098907,0.9787234042553192,0.987415295025165,0.9387755102040817,0.8336709571696507,0.9787234042553191,0.8275862068965517,0.9031548055759354,0.05793412018520512
main_nested_cv,Dataset1_Urinalysis,catboost,0,1,ROC_AUC,"{""clf__learning_rate"": 0.02, ""clf__l2_leaf_reg"": 3, ""clf__iterations"": 200, ""clf__depth"": 4}",0.7114624862188859,304,76,191,113,48,28,,,27,1,10,38,515.9511063098907,0.9553571428571429,0.9741393211329725,0.8735632183908046,0.7295598208903313,0.7916666666666666,0.9642857142857143,0.8779761904761905,0.08586699034558329
main_nested_cv,Dataset1_Urinalysis,catboost,0,2,ROC_AUC,"{""clf__learning_rate"": 0.03, ""clf__l2_leaf_reg"": 1, ""clf__iterations"": 400, ""clf__depth"": 4}",0.5394798760072208,304,76,191,113,48,28,,,25,3,4,44,515.9511063098907,0.9620535714285714,0.974813381726651,0.9263157894736842,0.803861692404216,0.9166666666666666,0.8928571428571429,0.9047619047619048,0.07575063436451714
main_nested_cv,Dataset1_Urinalysis,catboost,0,3,ROC_AUC,"{""clf__learning_rate"": 0.05, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 400, ""clf__depth"": 4}",0.5219912918760331,304,76,191,113,48,28,,,23,5,3,45,515.9511063098907,0.9486607142857144,0.9628213386536596,0.9183673469387755,0.7716651041527232,0.9375,0.8214285714285714,0.8794642857142857,0.07362065970268844
main_nested_cv,Dataset1_Urinalysis,catboost,0,4,ROC_AUC,"{""clf__learning_rate"": 0.02, ""clf__l2_leaf_reg"": 3, ""clf__iterations"": 200, ""clf__depth"": 4}",0.38381900470363084,304,76,191,113,48,28,,,24,4,2,46,515.9511063098907,0.9813988095238095,0.9900760731819327,0.9387755102040817,0.8291617197562594,0.9583333333333334,0.8571428571428571,0.9077380952380952,0.05472940071444044
main_nested_cv,Dataset1_Urinalysis,catboost,1,0,ROC_AUC,"{""clf__learning_rate"": 0.07, ""clf__l2_leaf_reg"": 5, ""clf__iterations"": 400, ""clf__depth"": 6}",0.17835350511599882,304,76,192,112,47,29,,,25,4,1,46,417.1912679672241,0.9845928099779897,0.9907180548491259,0.9484536082474226,0.8609243939641741,0.9787234042553191,0.8620689655172413,0.9203961848862803,0.04927855337965484
main_nested_cv,Dataset1_Urinalysis,catboost,1,1,ROC_AUC,"{""clf__learning_rate"": 0.1, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 200, ""clf__depth"": 4}",0.29393322969397057,304,76,191,113,48,28,,,24,4,2,46,417.1912679672241,0.9828869047619048,0.9906909920771851,0.9387755102040817,0.8291617197562594,0.9583333333333334,0.8571428571428571,0.9077380952380952,0.05407449082721297
main_nested_cv,Dataset1_Urinalysis,catboost,1,2,ROC_AUC,"{""clf__learning_rate"": 0.1, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 200, ""clf__depth"": 4}",0.5750955544150547,304,76,191,113,48,28,,,25,3,2,46,417.1912679672241,0.9672619047619047,0.9786689289512538,0.9484536082474226,0.8579193593701507,0.9583333333333334,0.8928571428571429,0.9255952380952381,0.05577542821325849
main_nested_cv,Dataset1_Urinalysis,catboost,1,3,ROC_AUC,"{""clf__learning_rate"": 0.01, ""clf__l2_leaf_reg"": 5, ""clf__iterations"": 200, ""clf__depth"": 4}",0.40371488805669037,304,76,191,113,48,28,,,24,4,5,43,417.1912679672241,0.9620535714285714,0.97708270370335,0.9052631578947369,0.7477095888906862,0.8958333333333334,0.8571428571428571,0.8764880952380952,0.09870969086641333
main_nested_cv,Dataset1_Urinalysis,catboost,1,4,ROC_AUC,"{""clf__learning_rate"": 0.21, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 600, ""clf__depth"": 6}",0.2716474891061181,304,76,191,113,48,28,,,22,6,0,48,417.1912679672241,0.9709821428571428,0.9804605613253914,0.9411764705882353,0.835710894037345,1.0,0.7857142857142857,0.8928571428571428,0.05599876758536198
main_nested_cv,Dataset1_Urinalysis,catboost,2,0,ROC_AUC,"{""clf__learning_rate"": 0.25, ""clf__l2_leaf_reg"": 1, ""clf__iterations"": 200, ""clf__depth"": 6}",0.5973178861859831,304,76,192,112,47,29,,,24,5,7,40,558.0837652683258,0.9574468085106382,0.9740683709243091,0.8695652173913043,0.6708210792616178,0.851063829787234,0.8275862068965517,0.8393250183418929,0.11079746006635023
main_nested_cv,Dataset1_Urinalysis,catboost,2,1,ROC_AUC,"{""clf__learning_rate"": 0.02, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 200, ""clf__depth"": 4}",0.4401408888743809,304,76,191,113,48,28,,,24,4,5,43,558.0837652683258,0.9694940476190477,0.9829460725114452,0.9052631578947369,0.7477095888906862,0.8958333333333334,0.8571428571428571,0.8764880952380952,0.0772641107312604
main_nested_cv,Dataset1_Urinalysis,catboost,2,2,ROC_AUC,"{""clf__learning_rate"": 0.02, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 200, ""clf__depth"": 4}",0.3797517876341071,304,76,191,113,48,28,,,19,9,2,46,558.0837652683258,0.9434523809523809,0.9653742379423741,0.8932038834951457,0.687041764605399,0.9583333333333334,0.6785714285714286,0.8184523809523809,0.09336027897107069
main_nested_cv,Dataset1_Urinalysis,catboost,2,3,ROC_AUC,"{""clf__learning_rate"": 0.02, ""clf__l2_leaf_reg"": 1, ""clf__iterations"": 600, ""clf__depth"": 4}",0.35052666269794697,304,76,191,113,48,28,,,25,3,2,46,558.0837652683258,0.9888392857142857,0.9937402267871643,0.9484536082474226,0.8579193593701507,0.9583333333333334,0.8928571428571429,0.9255952380952381,0.04946187457116954
main_nested_cv,Dataset1_Urinalysis,catboost,2,4,ROC_AUC,"{""clf__learning_rate"": 0.02, ""clf__l2_leaf_reg"": 9, ""clf__iterations"": 200, ""clf__depth"": 4}",0.3486043896385345,304,76,191,113,48,28,,,24,4,2,46,558.0837652683258,0.9761904761904762,0.9849264907558773,0.9387755102040817,0.8291617197562594,0.9583333333333334,0.8571428571428571,0.9077380952380952,0.06117717296467117
main_nested_cv,Dataset1_Urinalysis,svm,0,0,ROC_AUC,"{""clf__C"": 17.72861933751492, ""clf__gamma"": 0.01}",0.5207053822144563,304,76,192,112,47,29,,,25,4,3,44,9.88213562965393,0.9882611885546588,0.9930506152006053,0.9263157894736842,0.803861692404216,0.9361702127659575,0.8620689655172413,0.8991195891415994,0.04340084394132813
main_nested_cv,Dataset1_Urinalysis,svm,0,1,ROC_AUC,"{""clf__C"": 17.72861933751492, ""clf__gamma"": 0.01}",0.34751657518703927,304,76,191,113,48,28,,,22,6,4,44,9.88213562965393,0.9557291666666666,0.9741778946696102,0.8979591836734694,0.7141684885491869,0.9166666666666666,0.7857142857142857,0.8511904761904762,0.08574349149488125
main_nested_cv,Dataset1_Urinalysis,svm,0,2,ROC_AUC,"{""clf__C"": 3.120719877010644, ""clf__gamma"": 0.01}",0.5345829452679145,304,76,191,113,48,28,,,24,4,5,43,9.88213562965393,0.9546130952380953,0.9705720173363546,0.9052631578947369,0.7477095888906862,0.8958333333333334,0.8571428571428571,0.8764880952380952,0.08023668239298162
main_nested_cv,Dataset1_Urinalysis,svm,0,3,ROC_AUC,"{""clf__C"": 17.72861933751492, ""clf__gamma"": 0.01}",0.3192609939515515,304,76,191,113,48,28,,,20,8,0,48,9.88213562965393,0.9605654761904762,0.9749624835874892,0.9230769230769231,0.7824607964359516,1.0,0.7142857142857143,0.8571428571428572,0.07246051380735262
main_nested_cv,Dataset1_Urinalysis,svm,0,4,ROC_AUC,"{""clf__C"": 17.72861933751492, ""clf__gamma"": 0.01}",0.5083352586786695,304,76,191,113,48,28,,,24,4,3,45,9.88213562965393,0.9799107142857143,0.9884241897127859,0.9278350515463918,0.800924716614791,0.9375,0.8571428571428571,0.8973214285714286,0.05595867027015815
main_nested_cv,Dataset1_Urinalysis,svm,1,0,ROC_AUC,"{""clf__C"": 53.731558470467995, ""clf__gamma"": 0.001}",0.31913094971816997,304,76,192,112,47,29,,,25,4,1,46,10.053977966308594,0.9735876742479823,0.9839653403606813,0.9484536082474226,0.8609243939641741,0.9787234042553191,0.8620689655172413,0.9203961848862803,0.06256080295317752
main_nested_cv,Dataset1_Urinalysis,svm,1,1,ROC_AUC,"{""clf__C"": 53.731558470467995, ""clf__gamma"": 0.001}",0.4568472620694264,304,76,191,113,48,28,,,23,5,0,48,10.053977966308594,0.9732142857142858,0.9841463827860873,0.9504950495049505,0.8625168461966675,1.0,0.8214285714285714,0.9107142857142857,0.062213074038280164
main_nested_cv,Dataset1_Urinalysis,svm,1,2,ROC_AUC,"{""clf__C"": 53.731558470467995, ""clf__gamma"": 0.001}",0.40721224118979493,304,76,191,113,48,28,,,21,7,2,46,10.053977966308594,0.9605654761904762,0.9768242561163509,0.9108910891089109,0.7437645267927785,0.9583333333333334,0.75,0.8541666666666667,0.08092146771891803
main_nested_cv,Dataset1_Urinalysis,svm,1,3,ROC_AUC,"{""clf__C"": 4.806954824961602, ""clf__gamma"": 0.1}",0.47260781018765974,304,76,191,113,48,28,,,25,3,4,44,10.053977966308594,0.9747023809523809,0.9843132117623808,0.9263157894736842,0.803861692404216,0.9166666666666666,0.8928571428571429,0.9047619047619048,0.06309212903586815
main_nested_cv,Dataset1_Urinalysis,svm,1,4,ROC_AUC,"{""clf__C"": 12.988438590259559, ""clf__gamma"": 0.001}",0.4801099188325721,304,76,191,113,48,28,,,23,5,1,47,10.053977966308594,0.9747023809523809,0.9854509372919129,0.94,0.8308169424243176,0.9791666666666666,0.8214285714285714,0.9002976190476191,0.060612847728484714
main_nested_cv,Dataset1_Urinalysis,svm,2,0,ROC_AUC,"{""clf__C"": 13.846518531662904, ""clf__gamma"": 0.01}",0.5786309549804722,304,76,192,112,47,29,,,24,5,7,40,9.836309671401978,0.9523110785033015,0.9709403972792215,0.8695652173913043,0.6708210792616178,0.851063829787234,0.8275862068965517,0.8393250183418929,0.08927557939582816
main_nested_cv,Dataset1_Urinalysis,svm,2,1,ROC_AUC,"{""clf__C"": 13.846518531662904, ""clf__gamma"": 0.01}",0.6197981636690639,304,76,191,113,48,28,,,24,4,7,41,9.836309671401978,0.9657738095238095,0.9806324244276644,0.8817204301075269,0.6981860289436607,0.8541666666666666,0.8571428571428571,0.8556547619047619,0.07935415801107439
main_nested_cv,Dataset1_Urinalysis,svm,2,2,ROC_AUC,"{""clf__C"": 24.335817588808105, ""clf__gamma"": 0.001}",0.5104491512499958,304,76,191,113,48,28,,,22,6,4,44,9.836309671401978,0.9397321428571428,0.9626584988445577,0.8979591836734694,0.7141684885491869,0.9166666666666666,0.7857142857142857,0.8511904761904762,0.09111957861007772
main_nested_cv,Dataset1_Urinalysis,svm,2,3,ROC_AUC,"{""clf__C"": 24.335817588808105, ""clf__gamma"": 0.001}",0.4080649146224071,304,76,191,113,48,28,,,25,3,2,46,9.836309671401978,0.9903273809523809,0.9944260269656973,0.9484536082474226,0.8579193593701507,0.9583333333333334,0.8928571428571429,0.9255952380952381,0.041639083076788395
main_nested_cv,Dataset1_Urinalysis,svm,2,4,ROC_AUC,"{""clf__C"": 24.335817588808105, ""clf__gamma"": 0.001}",0.31833508590380816,304,76,191,113,48,28,,,24,4,1,47,9.836309671401978,0.9657738095238094,0.978034351482964,0.9494949494949495,0.8586409255497579,0.9791666666666666,0.8571428571428571,0.9181547619047619,0.05282012096246156
main_nested_cv,Dataset1_Urinalysis,mlp,0,0,ROC_AUC,"{""clf__alpha"": 9.384756816024651e-05, ""clf__batch_size"": 64, ""clf__hidden_layer_sizes"": [64, 32], ""clf__learning_rate_init"": 0.001}",0.5142639382663364,304,76,192,112,47,29,,,24,5,4,43,35.540690898895264,0.9559794570799707,0.9724453666648142,0.9052631578947369,0.7477095888906862,0.9148936170212766,0.8275862068965517,0.8712399119589141,0.1415770014041495
main_nested_cv,Dataset1_Urinalysis,mlp,0,1,ROC_AUC,"{""clf__alpha"": 0.0004093734644841741, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128, 64], ""clf__learning_rate_init"": 0.001}",0.48257448286038623,304,76,191,113,48,28,,,24,4,6,42,35.540690898895264,0.947172619047619,0.9714972717755077,0.8936170212765957,0.7225300612714974,0.875,0.8571428571428571,0.8660714285714286,0.10899500857187217
main_nested_cv,Dataset1_Urinalysis,mlp,0,2,ROC_AUC,"{""clf__alpha"": 0.0004093734644841741, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128, 64], ""clf__learning_rate_init"": 0.001}",0.3471102528501036,304,76,191,113,48,28,,,24,4,3,45,35.540690898895264,0.965029761904762,0.9770562808898583,0.9278350515463918,0.800924716614791,0.9375,0.8571428571428571,0.8973214285714286,0.07676961781811202
main_nested_cv,Dataset1_Urinalysis,mlp,0,3,ROC_AUC,"{""clf__alpha"": 0.003222821784787407, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128], ""clf__learning_rate_init"": 0.001}",0.4935375433104317,304,76,191,113,48,28,,,21,7,4,44,35.540690898895264,0.890625,0.9158087896618321,0.8888888888888888,0.6844682111143978,0.9166666666666666,0.75,0.8333333333333333,0.1467212786012973
main_nested_cv,Dataset1_Urinalysis,mlp,0,4,ROC_AUC,"{""clf__alpha"": 9.384756816024651e-05, ""clf__batch_size"": 64, ""clf__hidden_layer_sizes"": [64, 32], ""clf__learning_rate_init"": 0.001}",0.4927135003244651,304,76,191,113,48,28,,,27,1,2,46,35.540690898895264,0.9732142857142857,0.9801488605971823,0.968421052631579,0.9161658994312756,0.9583333333333334,0.9642857142857143,0.9613095238095238,0.04351857037358806
main_nested_cv,Dataset1_Urinalysis,mlp,1,0,ROC_AUC,"{""clf__alpha"": 0.0030818399325675057, ""clf__batch_size"": 128, ""clf__hidden_layer_sizes"": [128], ""clf__learning_rate_init"": 0.001}",0.44673226417379563,304,76,192,112,47,29,,,26,3,7,40,31.996479034423828,0.9691856199559794,0.9812531069121466,0.8888888888888888,0.7327149594033373,0.851063829787234,0.896551724137931,0.8738077769625825,0.09094106218497595
main_nested_cv,Dataset1_Urinalysis,mlp,1,1,ROC_AUC,"{""clf__alpha"": 2.4231111933338824e-05, ""clf__batch_size"": 64, ""clf__hidden_layer_sizes"": [128, 64], ""clf__learning_rate_init"": 0.001}",0.5997924515720068,304,76,191,113,48,28,,,26,2,8,40,31.996479034423828,0.9627976190476191,0.9700095847793078,0.8888888888888888,0.7391561905869195,0.8333333333333334,0.9285714285714286,0.8809523809523809,0.10834607626012879
main_nested_cv,Dataset1_Urinalysis,mlp,1,2,ROC_AUC,"{""clf__alpha"": 1.8924123965722247e-05, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128, 64], ""clf__learning_rate_init"": 0.0005}",0.5215053658116359,304,76,191,113,48,28,,,24,4,4,44,31.996479034423828,0.9583333333333334,0.9760955740156614,0.9166666666666666,0.7738095238095238,0.9166666666666666,0.8571428571428571,0.8869047619047619,0.08146818123820768
main_nested_cv,Dataset1_Urinalysis,mlp,1,3,ROC_AUC,"{""clf__alpha"": 1.8924123965722247e-05, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128, 64], ""clf__learning_rate_init"": 0.0005}",0.4936037224766303,304,76,191,113,48,28,,,25,3,6,42,31.996479034423828,0.9799107142857143,0.988956748639922,0.9032258064516129,0.7536903576044537,0.875,0.8928571428571429,0.8839285714285714,0.076633249423137
main_nested_cv,Dataset1_Urinalysis,mlp,1,4,ROC_AUC,"{""clf__alpha"": 0.00021397285495674143, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128], ""clf__learning_rate_init"": 0.001}",0.47414824572400016,304,76,191,113,48,28,,,21,7,3,45,31.996479034423828,0.9657738095238095,0.9808406778358155,0.9,0.71345246728631,0.9375,0.75,0.84375,0.08668389197349044
main_nested_cv,Dataset1_Urinalysis,mlp,2,0,ROC_AUC,"{""clf__alpha"": 0.0002854484760884819, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [64], ""clf__learning_rate_init"": 0.001}",0.2582148504174169,304,76,192,112,47,29,,,20,9,2,45,35.40578365325928,0.9618488628026413,0.9782879616872733,0.8910891089108911,0.6931263939275777,0.9574468085106383,0.6896551724137931,0.8235509904622158,0.08071549709561805
main_nested_cv,Dataset1_Urinalysis,mlp,2,1,ROC_AUC,"{""clf__alpha"": 0.00782804367889453, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128, 64], ""clf__learning_rate_init"": 0.001}",0.5461581328072116,304,76,191,113,48,28,,,28,0,6,42,35.40578365325928,0.9769345238095238,0.9879067078025687,0.9333333333333333,0.8488746876271654,0.875,1.0,0.9375,0.06862329036348999
main_nested_cv,Dataset1_Urinalysis,mlp,2,2,ROC_AUC,"{""clf__alpha"": 0.006969342927770321, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [128, 64], ""clf__learning_rate_init"": 0.001}",0.5079387790456731,304,76,191,113,48,28,,,21,7,3,45,35.40578365325928,0.9315476190476191,0.9580027566939838,0.9,0.71345246728631,0.9375,0.75,0.84375,0.11220910939067617
main_nested_cv,Dataset1_Urinalysis,mlp,2,3,ROC_AUC,"{""clf__alpha"": 0.0002854484760884819, ""clf__batch_size"": 32, ""clf__hidden_layer_sizes"": [64], ""clf__learning_rate_init"": 0.001}",0.3820003607904954,304,76,191,113,48,28,,,25,3,0,48,35.40578365325928,0.9933035714285714,0.9958195354293117,0.9696969696969697,0.9166984970282113,1.0,0.8928571428571429,0.9464285714285714,0.03520146467098482
main_nested_cv,Dataset1_Urinalysis,mlp,2,4,ROC_AUC,"{""clf__alpha"": 2.282729204021063e-05, ""clf__batch_size"": 64, ""clf__hidden_layer_sizes"": [64, 32], ""clf__learning_rate_init"": 0.001}",0.4224773718827027,304,76,191,113,48,28,,,23,5,3,45,35.40578365325928,0.9479166666666667,0.9645965138739059,0.9183673469387755,0.7716651041527232,0.9375,0.8214285714285714,0.8794642857142857,0.08481873127366239
