pr_auc,roc_auc,mcc,f1,balanced_accuracy,accuracy,precision,sensitivity,specificity,brier,log_loss,ece10,threshold,tn,fp,fn,tp,model,outer_fold,inner_pr_auc,runtime_seconds,train_patients,test_patients,train_examples,test_examples,eligible_for_selection,comparison_role,imbalance_strategy,validation_mode,run_seed,output_tag
0.3297892020143849,0.8337837837837837,0.2568454971990056,0.27586206896551724,0.5979518581081081,0.9379615952732644,0.38095238095238093,0.21621621621621623,0.9796875,0.07539145588107322,0.2909489002014339,0.07435998252253573,0.9340199953482266,627,13,29,8,mlp,5,0.3940810562344174,113.20530772209167,320,80,2722,677,True,main,class_weight,grouped,42,primary
0.6009218727948733,0.8804106432013409,0.4777576600669319,0.49056603773584906,0.8180180180180181,0.9208211143695014,0.37681159420289856,0.7027027027027027,0.9333333333333333,0.09031907441057808,0.3184861859595036,0.2011720456659639,0.5379533608579522,602,43,11,26,extra_trees,1,0.4544805436547457,78.7398419380188,320,80,2717,682,True,exploratory,class_weight,grouped,42,primary
0.43957999410504367,0.866024370704558,0.4291036357135358,0.45977011494252873,0.7468693342328288,0.9306784660766961,0.4,0.5405405405405406,0.953198127925117,0.042163185908134324,0.18105475062040316,0.04115954655964674,0.3294676432387532,611,30,17,20,extra_trees,2,0.4971165983291057,72.85510683059692,320,80,2721,678,True,exploratory,class_weight,grouped,42,primary
0.5821450512300593,0.8778545987848314,0.5113025048634663,0.5384615384615384,0.7682799078147915,0.9472140762463344,0.5121951219512195,0.5675675675675675,0.9689922480620154,0.04582376682390914,0.1784838998918652,0.07781014711881859,0.5197979797979798,625,20,16,21,extra_trees,3,0.5159470163691782,61.23898887634277,320,80,2717,682,True,exploratory,class_weight,grouped,42,primary
0.42621444562114724,0.8808793241141609,0.477925897378494,0.5066666666666667,0.7419822621999916,0.9455882352941176,0.5,0.5135135135135135,0.9704510108864697,0.06284886521338588,0.23026131384619286,0.1154471681643438,0.7112745678249144,624,19,18,19,extra_trees,4,0.4675399952615908,60.11862754821777,320,80,2719,680,True,exploratory,class_weight,grouped,42,primary
0.4949850765249114,0.8850929054054054,0.4491344567295636,0.46875,0.6933277027027027,0.9497784342688331,0.5555555555555556,0.40540540540540543,0.98125,0.037631573362807036,0.14648014617677893,0.030862162136541065,0.44855097959502643,628,12,22,15,extra_trees,5,0.4813524381669679,55.11370277404785,320,80,2722,677,True,exploratory,class_weight,grouped,42,primary
0.6145101423590653,0.9098261051749423,0.6190476671580855,0.6388888888888888,0.8015084852294154,0.9618768328445748,0.6571428571428571,0.6216216216216216,0.9813953488372092,0.05526037962437896,0.20108312581878002,0.09134727164441084,0.8594794393739494,633,12,14,23,hist_gradient_boosting,1,0.5291124487066078,27.82459568977356,320,80,2717,682,True,exploratory,class_weight,grouped,42,primary
0.49770277798310236,0.8794324745962812,0.5100859159052956,0.5352112676056338,0.745056288738036,0.9513274336283186,0.5588235294117647,0.5135135135135135,0.9765990639625585,0.0727994182003651,0.25882809558991476,0.13318784080829196,0.835228501534166,626,15,18,19,hist_gradient_boosting,2,0.5460983341748612,30.561060428619385,320,80,2721,678,True,exploratory,class_weight,grouped,42,primary
0.5319102535264375,0.90178085061806,0.5016991829660726,0.5277777777777778,0.7443536559815629,0.9501466275659824,0.5428571428571428,0.5135135135135135,0.9751937984496124,0.05685503758676337,0.19362458196964152,0.07088518560944258,0.7573737373737374,629,16,18,19,hist_gradient_boosting,3,0.561007113100167,23.029284954071045,320,80,2717,682,True,exploratory,class_weight,grouped,42,primary
0.541185038248304,0.908032449245513,0.5998486822748098,0.6216216216216216,0.7999243411374048,0.9588235294117647,0.6216216216216216,0.6216216216216216,0.9782270606531882,0.06728897642119577,0.23245272830846556,0.12021802868013175,0.787070707070707,629,14,14,23,hist_gradient_boosting,4,0.5534893778542843,25.944684982299805,320,80,2719,680,True,exploratory,class_weight,grouped,42,primary
