Accuracy,ROC AUC,PR AUC,F1,MCC,Sensitivity,Specificity,Balanced Accuracy,Brier Score,Confusion Matrix,TP,TN,FP,FN,Fold,Threshold
0.4746987951807229,0.7274006001500375,0.20489596390393433,0.2482758620689655,0.16763874033882845,0.8372093023255814,0.4327956989247312,0.6350025006251563,0.2207764859454065,"[[322 422]
 [ 14  72]]",72,322,422,14,1,0.44
0.50625,0.6490622273916836,0.15044168003943506,0.21782178217821782,0.1217757352557506,0.7236842105263158,0.48342541436464087,0.6035548124454784,0.21523234370404595,"[[350 374]
 [ 21  55]]",55,350,374,21,2,0.44
0.38734177215189874,0.6102032201652294,0.1466890625849281,0.156794425087108,0.00833160784434011,0.6521739130434783,0.361997226074896,0.5070855695591872,0.24679279594650436,"[[261 460]
 [ 24  45]]",45,261,460,24,3,0.38
0.3346153846153846,0.6230454748018832,0.1436815064412476,0.212443095599393,0.15433703230096912,0.958904109589041,0.27015558698727016,0.6145298482881556,0.2598617202820831,"[[191 516]
 [  3  70]]",70,191,516,3,4,0.31
0.275,0.5968136422311299,0.15386195083130946,0.19220055710306408,0.038895139415158715,0.8414634146341463,0.21030640668523676,0.5258849106596916,0.2400051247829775,"[[151 567]
 [ 13  69]]",69,151,567,13,5,0.24000000000000002
