Accuracy,ROC AUC,PR AUC,F1,MCC,Sensitivity,Specificity,Balanced Accuracy,Brier Score,Confusion Matrix,TP,TN,FP,FN,Fold,Threshold
0.8349397590361446,0.6530226306576644,0.1828566768975624,0.2346368715083799,0.14242718162849338,0.2441860465116279,0.9032258064516129,0.5737059264816204,0.18854735875517686,"[[672  72]
 [ 65  21]]",21,672,72,65,1,0.87
0.64625,0.5153569351555685,0.12233047369995788,0.15522388059701492,0.01270982587562894,0.34210526315789475,0.6781767955801105,0.5101410293690026,0.13372059234124364,"[[491 233]
 [ 50  26]]",26,491,233,50,2,0.08
0.2620253164556962,0.7256226255804137,0.1547284286111427,0.1914008321775312,0.14232220325817121,1.0,0.1914008321775312,0.5957004160887656,0.22175479582047614,"[[138 583]
 [  0  69]]",69,138,583,0,3,0.04
0.7525641025641026,0.6027591017418766,0.11573450128058342,0.17872340425531916,0.06335343169726755,0.2876712328767123,0.8005657708628006,0.5441185018697564,0.2156539848395867,"[[566 141]
 [ 52  21]]",21,566,141,52,4,0.72
0.52375,0.6262483864392961,0.13573066246442256,0.22085889570552147,0.10125445296274893,0.6585365853658537,0.5083565459610028,0.5834465656634282,0.22130515090695657,"[[365 353]
 [ 28  54]]",54,365,353,28,5,0.46
