Accuracy,ROC AUC,PR AUC,F1,MCC,Sensitivity,Specificity,Balanced Accuracy,Brier Score,Confusion Matrix,TP,TN,FP,FN,Fold,Threshold
0.8947368421052632,0.9669845928099781,0.9790785080270947,0.9166666666666666,0.7752162709325527,0.9361702127659575,0.8275862068965517,0.8818782098312545,0.0723655442110824,"[[24  5]
 [ 3 44]]",44,24,5,3,1,0.3
0.631578947368421,0.005952380952380952,0.42451791404792705,0.7741935483870968,0.0,1.0,0.0,0.5,0.2336278384124537,"[[ 0 28]
 [ 0 48]]",48,0,28,0,2,0.01
0.631578947368421,0.04017857142857142,0.42935891035520984,0.7741935483870968,0.0,1.0,0.0,0.5,0.23335187465034485,"[[ 0 28]
 [ 0 48]]",48,0,28,0,3,0.01
0.631578947368421,0.00669642857142857,0.42442140635096665,0.7741935483870968,0.0,1.0,0.0,0.5,0.23365095732321992,"[[ 0 28]
 [ 0 48]]",48,0,28,0,4,0.01
0.9342105263157895,0.9709821428571429,0.9822601751902301,0.9494949494949495,0.8586409255497579,0.9791666666666666,0.8571428571428571,0.9181547619047619,0.05870881608058473,"[[24  4]
 [ 1 47]]",47,24,4,1,5,0.42000000000000004
